base_identifier,label,split,tier,sequence_cluster_id
8HD0_E,0,train,challenge,rcsb-mmseqs2-30:13183_30
8HFS_B,0,train,core,rcsb-mmseqs2-30:48970_30
8HIM_A,1,train,core,rcsb-mmseqs2-30:11496_30
8HKC_E,1,train,core,rcsb-mmseqs2-30:8586_30
8HNV_E,1,test,core,rcsb-mmseqs2-30:24023_30
8HNW_A,1,train,core,rcsb-mmseqs2-30:4767_30
8HOV_A,1,validation_reserve,core,rcsb-mmseqs2-30:95690_30
8HVR_I,1,train,core,rcsb-mmseqs2-30:22545_30
8HXY_M,1,val,challenge,rcsb-mmseqs2-30:5834_30
8HY0_N,1,test,core,rcsb-mmseqs2-30:7714_30
8I24_F,1,train,challenge,rcsb-mmseqs2-30:15855_30
8IA3_E,1,val,challenge,rcsb-mmseqs2-30:14164_30
8IAZ_A,1,test,core,rcsb-mmseqs2-30:12490_30
8IDB_C,0,train,core,rcsb-mmseqs2-30:16597_30
8IJO_A,1,train,core,rcsb-mmseqs2-30:10880_30
8IMQ_A,0,test,core,rcsb-mmseqs2-30:40989_30
8IN8_C,1,train,core,rcsb-mmseqs2-30:27021_30
8IPP_B,1,train,core,rcsb-mmseqs2-30:33431_30
8ISZ_B,1,train,core,rcsb-mmseqs2-30:5335_30
8IUH_P,1,test,core,rcsb-mmseqs2-30:2409_30
8IUH_W,1,test,core,rcsb-mmseqs2-30:13776_30
8IYJ_8,0,test,challenge,rcsb-mmseqs2-30:10899_30
8J0R_A,1,train,core,rcsb-mmseqs2-30:10120_30
8J12_A,1,train,core,rcsb-mmseqs2-30:19883_30
8J1Q_C,1,train,core,rcsb-mmseqs2-30:116_30
8JFU_B,1,train,core,rcsb-mmseqs2-30:20740_30
8JKK_D,1,train,core,rcsb-mmseqs2-30:66190_30
8JPX_B,1,train,core,rcsb-mmseqs2-30:24630_30
8K25_A,1,train,core,rcsb-mmseqs2-30:36279_30
8K29_I,1,train,core,rcsb-mmseqs2-30:23374_30
8K4L_A,1,train,core,rcsb-mmseqs2-30:30102_30
8K86_A,1,val,challenge,rcsb-mmseqs2-30:18935_30
8KA5_A,1,train,core,rcsb-mmseqs2-30:23097_30
8KBG_D,0,test,core,rcsb-mmseqs2-30:23992_30
8KD7_B,1,train,core,rcsb-mmseqs2-30:6852_30
8KGG_R,0,test,core,rcsb-mmseqs2-30:3485_30
8KH1_A,0,test,core,rcsb-mmseqs2-30:136442_30
8OK9_A,1,validation_reserve,core,rcsb-mmseqs2-30:17635_30
8OK9_C,1,validation_reserve,core,rcsb-mmseqs2-30:41557_30
8OLT_o,0,train,core,rcsb-mmseqs2-30:786_30
8OM1_a,0,train,challenge,rcsb-mmseqs2-30:747_30
8OM1_d,0,train,core,rcsb-mmseqs2-30:797_30
8OVW_N,1,test,core,rcsb-mmseqs2-30:15575_30
8OW4_B,1,test,core,rcsb-mmseqs2-30:8603_30
8OY8_A,1,val,core,rcsb-mmseqs2-30:3061_30
8OZ7_C,1,train,core,rcsb-mmseqs2-30:144540_30
8P0B_A,0,train,core,rcsb-mmseqs2-30:14552_30
8P4B_M,1,test,core,rcsb-mmseqs2-30:6988_30
8P4W_A,0,train,core,rcsb-mmseqs2-30:39249_30
8P5Q_A,1,val,core,rcsb-mmseqs2-30:28275_30
8PBX_B,0,train,core,rcsb-mmseqs2-30:8769_30
8PHH_A,0,test,core,rcsb-mmseqs2-30:121538_30
8PHK_P,1,train,core,rcsb-mmseqs2-30:6596_30
8PI9_B,1,train,core,rcsb-mmseqs2-30:6855_30
8PKP_Y,0,test,core,rcsb-mmseqs2-30:8306_30
8PM4_A,1,test_reserve,core,rcsb-mmseqs2-30:36185_30
8PO8_A,1,test,core,rcsb-mmseqs2-30:11825_30
8POP_A,1,train,core,rcsb-mmseqs2-30:86442_30
8PPT_A,1,train,core,rcsb-mmseqs2-30:13564_30
8PS5_A,1,train,core,rcsb-mmseqs2-30:65147_30
8PSN_A,1,train,core,rcsb-mmseqs2-30:16763_30
8PSN_B,1,train,core,rcsb-mmseqs2-30:16761_30
8PSN_C,1,train,core,rcsb-mmseqs2-30:16762_30
8PUZ_A,0,train,challenge,rcsb-mmseqs2-30:21665_30
8Q1B_H,0,train,challenge,rcsb-mmseqs2-30:3718_30
8Q1B_J,0,train,challenge,rcsb-mmseqs2-30:100188_30
8Q2N_B,1,train,core,rcsb-mmseqs2-30:10379_30
8Q3W_A,1,validation_reserve,core,rcsb-mmseqs2-30:15023_30
8Q40_A,1,train,core,rcsb-mmseqs2-30:29652_30
8Q7D_p,1,val,core,rcsb-mmseqs2-30:40252_30
8QA9_C,1,train,core,rcsb-mmseqs2-30:20723_30
8QGW_A,0,train,core,rcsb-mmseqs2-30:3549_30
8QQI_B,1,train,core,rcsb-mmseqs2-30:1543_30
8QU6_H,1,val,core,rcsb-mmseqs2-30:18939_30
8QUE_B,1,test,core,rcsb-mmseqs2-30:50257_30
8R0S_A,1,train,core,rcsb-mmseqs2-30:2470_30
8R4Z_A,0,train,core,rcsb-mmseqs2-30:28309_30
8R7E_A,1,train,core,rcsb-mmseqs2-30:3690_30
8RAM_O,1,train,core,rcsb-mmseqs2-30:25369_30
8RAM_Z,1,train,core,rcsb-mmseqs2-30:13906_30
8RC2_F,1,val,core,rcsb-mmseqs2-30:45457_30
8RC2_G,1,val,core,rcsb-mmseqs2-30:45456_30
8RC3_B,1,train,core,rcsb-mmseqs2-30:21722_30
8RC3_F,1,train,core,rcsb-mmseqs2-30:20835_30
8REV_A,1,train,core,rcsb-mmseqs2-30:1562_30
8RFJ_M,1,test,core,rcsb-mmseqs2-30:22942_30
8RKV_S,1,train,core,rcsb-mmseqs2-30:32315_30
8ROQ_M,0,val,core,rcsb-mmseqs2-30:6921_30
8RPX_D,1,train,core,rcsb-mmseqs2-30:96359_30
8RQT_A,0,val,core,rcsb-mmseqs2-30:45112_30
8RQZ_C,0,train,core,rcsb-mmseqs2-30:5293_30
8RVL_3,0,train,core,rcsb-mmseqs2-30:8043_30
8RVL_4,0,train,core,rcsb-mmseqs2-30:13491_30
8RVL_5,0,train,core,rcsb-mmseqs2-30:12972_30
8RXD_B,1,train,core,rcsb-mmseqs2-30:11974_30
8RZ7_B,1,val,core,rcsb-mmseqs2-30:4821_30
8S09_5,1,train,core,rcsb-mmseqs2-30:1301_30
8S09_6,1,train,core,rcsb-mmseqs2-30:1446_30
8S1P_L,0,train,challenge,rcsb-mmseqs2-30:40_30
8S35_M,1,train,core,rcsb-mmseqs2-30:57545_30
8S37_B,1,train,core,rcsb-mmseqs2-30:45455_30
8S4T_A,1,test,core,rcsb-mmseqs2-30:77104_30
8S52_Q,1,validation_reserve,core,rcsb-mmseqs2-30:3091_30
8S7G_D,1,validation_reserve,core,rcsb-mmseqs2-30:504_30
8S82_K,1,test,core,rcsb-mmseqs2-30:27510_30
8S8P_R,1,train,core,rcsb-mmseqs2-30:17807_30
8SD5_A,0,test,core,rcsb-mmseqs2-30:31111_30
8SH0_A,1,test,core,rcsb-mmseqs2-30:9980_30
8SIY_A,1,test,core,rcsb-mmseqs2-30:25687_30
8SLN_A,1,test,core,rcsb-mmseqs2-30:28886_30
8SUK_D,1,train,core,rcsb-mmseqs2-30:32045_30
8SYN_A,0,test,core,rcsb-mmseqs2-30:15663_30
8T9C_A,1,val,core,rcsb-mmseqs2-30:41029_30
8T9F_K,1,train,core,rcsb-mmseqs2-30:12034_30
8TAC_B,1,train,core,rcsb-mmseqs2-30:88095_30
8TEW_1,0,train,core,rcsb-mmseqs2-30:8716_30
8TEW_U,0,train,core,rcsb-mmseqs2-30:14977_30
8TLK_A,1,train,core,rcsb-mmseqs2-30:11429_30
8TM6_d,0,val,core,rcsb-mmseqs2-30:7846_30
8TP8_D,1,train,core,rcsb-mmseqs2-30:26051_30
8TRO_b,0,test,core,rcsb-mmseqs2-30:4897_30
8TVC_A,1,train,core,rcsb-mmseqs2-30:2335_30
8TVR_G,0,train,core,rcsb-mmseqs2-30:27287_30
8TVU_A,0,train,core,rcsb-mmseqs2-30:12426_30
8TWB_1,1,test,core,rcsb-mmseqs2-30:15843_30
8TWQ_A,0,train,core,rcsb-mmseqs2-30:259705_30
8U8L_B,1,train,core,rcsb-mmseqs2-30:42650_30
8U8U_A,1,validation_reserve,core,rcsb-mmseqs2-30:16536_30
8UA7_B,1,train,core,rcsb-mmseqs2-30:98593_30
8UA7_D,1,train,core,rcsb-mmseqs2-30:185050_30
8UC3_C,0,val,core,rcsb-mmseqs2-30:62901_30
8UGQ_B,1,train,core,rcsb-mmseqs2-30:97745_30
8UK9_F,1,train,core,rcsb-mmseqs2-30:13227_30
8UMY_A,1,test,core,rcsb-mmseqs2-30:11902_30
8UN0_H,1,test,core,rcsb-mmseqs2-30:1139_30
8UNF_A,1,train,core,rcsb-mmseqs2-30:30103_30
8URQ_A,1,val,core,rcsb-mmseqs2-30:39734_30
8URQ_B,1,val,core,rcsb-mmseqs2-30:30985_30
8URQ_F,1,val,core,rcsb-mmseqs2-30:37366_30
8USP_A,0,train,core,rcsb-mmseqs2-30:43878_30
8UUC_A,1,train,core,rcsb-mmseqs2-30:201818_30
8UVX_A,1,train,core,rcsb-mmseqs2-30:1671_30
8UX1_L,1,train,core,rcsb-mmseqs2-30:14337_30
8V08_B,1,test,core,rcsb-mmseqs2-30:6531_30
8V1Q_B,1,train,core,rcsb-mmseqs2-30:17276_30
8V32_J,1,val,core,rcsb-mmseqs2-30:84174_30
8V9K_z,0,train,core,rcsb-mmseqs2-30:61155_30
8VCA_A,0,val,core,rcsb-mmseqs2-30:2095_30
8VCJ_B,1,train,core,rcsb-mmseqs2-30:23934_30
8VCJ_X,1,train,core,rcsb-mmseqs2-30:31870_30
8VKJ_A,0,val,core,rcsb-mmseqs2-30:11583_30
8W2P_C,1,test,core,rcsb-mmseqs2-30:57077_30
8WFD_A,1,train,core,rcsb-mmseqs2-30:64042_30
8WG5_M,1,train,core,rcsb-mmseqs2-30:13634_30
8WMM_G,1,train,core,rcsb-mmseqs2-30:68979_30
8WPE_D,1,val,core,rcsb-mmseqs2-30:52651_30
8WPK_B,1,test,core,rcsb-mmseqs2-30:6945_30
8WQ5_A,1,train,core,rcsb-mmseqs2-30:21795_30
8WT4_A,0,train,core,rcsb-mmseqs2-30:39318_30
8WT9_A,1,train,core,rcsb-mmseqs2-30:13008_30
8WUS_E,1,train,core,rcsb-mmseqs2-30:3724_30
8WWA_C,1,train,core,rcsb-mmseqs2-30:13973_30
8WY5_B,1,train,core,rcsb-mmseqs2-30:13688_30
8X6D_B,1,test,core,rcsb-mmseqs2-30:26361_30
8X6G_H,1,test,core,rcsb-mmseqs2-30:8840_30
8XA7_H,0,train,core,rcsb-mmseqs2-30:93407_30
8XAK_A,1,val,core,rcsb-mmseqs2-30:34195_30
8XHV_A,1,test,core,rcsb-mmseqs2-30:28196_30
8XIH_B,1,val,core,rcsb-mmseqs2-30:46605_30
8XRI_B,1,test,core,rcsb-mmseqs2-30:6816_30
8XSB_A,1,validation_reserve,core,rcsb-mmseqs2-30:2541_30
8XSB_B,1,validation_reserve,core,rcsb-mmseqs2-30:9572_30
8XUF_C,1,validation_reserve,core,rcsb-mmseqs2-30:14380_30
8XVB_A,1,train,core,rcsb-mmseqs2-30:35236_30
8XX4_D,1,train,core,rcsb-mmseqs2-30:13962_30
8XYC_A,1,train,core,rcsb-mmseqs2-30:73326_30
8Y3M_C,0,train,core,rcsb-mmseqs2-30:15034_30
8Y80_I,1,train,core,rcsb-mmseqs2-30:27022_30
8Y9N_A,1,val,core,rcsb-mmseqs2-30:46527_30
8YEY_C,1,test,core,rcsb-mmseqs2-30:12218_30
8YFQ_R,1,train,core,rcsb-mmseqs2-30:10245_30
8YLI_B,1,train,core,rcsb-mmseqs2-30:17071_30
8YO4_A,1,train,core,rcsb-mmseqs2-30:19489_30
8YO4_C,1,train,core,rcsb-mmseqs2-30:16601_30
8YTI_V,1,train,core,rcsb-mmseqs2-30:34992_30
8YV7_A,0,train,core,rcsb-mmseqs2-30:10099_30
8YVB_A,1,train,core,rcsb-mmseqs2-30:39415_30
8YWM_A,1,test,core,rcsb-mmseqs2-30:34078_30
8YZT_C,1,val,core,rcsb-mmseqs2-30:19498_30
8Z0L_E,1,train,core,rcsb-mmseqs2-30:12359_30
8Z0L_F,1,train,challenge,rcsb-mmseqs2-30:12356_30
8Z0L_M,1,train,core,rcsb-mmseqs2-30:12360_30
8Z79_A,1,train,core,rcsb-mmseqs2-30:86470_30
8Z96_A,1,train,core,rcsb-mmseqs2-30:5250_30
8ZB1_B,0,train,core,rcsb-mmseqs2-30:15410_30
8ZEF_A,1,val,core,rcsb-mmseqs2-30:14110_30
8ZF9_R,0,train,core,rcsb-mmseqs2-30:3487_30
8ZIC_A,0,train,core,rcsb-mmseqs2-30:54034_30
8ZJR_M,1,validation_reserve,core,rcsb-mmseqs2-30:37095_30
8ZKZ_A,0,val,core,rcsb-mmseqs2-30:20623_30
8ZNJ_A,1,val,core,rcsb-mmseqs2-30:72335_30
8ZNJ_B,1,val,core,rcsb-mmseqs2-30:72336_30
8ZP5_C,1,train,core,rcsb-mmseqs2-30:8979_30
8ZP7_H,1,test,core,rcsb-mmseqs2-30:16127_30
8ZPO_A,0,train,core,rcsb-mmseqs2-30:53414_30
8ZQC_A,1,train,core,rcsb-mmseqs2-30:75306_30
8ZQH_A,1,train,core,rcsb-mmseqs2-30:28028_30
8ZYV_C,0,train,challenge,rcsb-mmseqs2-30:15381_30
9A2N_A,0,test,core,rcsb-mmseqs2-30:8904_30
9A4P_A,0,train,core,rcsb-mmseqs2-30:76592_30
9A4P_B,0,train,core,rcsb-mmseqs2-30:76590_30
9A4S_B,0,train,core,rcsb-mmseqs2-30:39832_30
9A4X_A,0,test,core,rcsb-mmseqs2-30:24791_30
9A4Z_A,0,train,core,rcsb-mmseqs2-30:39913_30
9A51_B,0,val,core,rcsb-mmseqs2-30:76591_30
9A52_A,0,test,core,rcsb-mmseqs2-30:46164_30
9A59_A,0,val,core,rcsb-mmseqs2-30:18682_30
9A5R_B,0,test,core,rcsb-mmseqs2-30:8443_30
9A60_A,0,train,core,rcsb-mmseqs2-30:75308_30
9A64_A,0,train,core,rcsb-mmseqs2-30:58519_30
9A65_A,0,train,challenge,rcsb-mmseqs2-30:78777_30
9A67_A,0,test,challenge,rcsb-mmseqs2-30:62450_30
9A67_B,0,test,challenge,rcsb-mmseqs2-30:78908_30
9A6C_A,0,train,core,rcsb-mmseqs2-30:77458_30
9A6F_B,0,train,core,rcsb-mmseqs2-30:77775_30
9A6I_A,0,train,core,rcsb-mmseqs2-30:77833_30
9A6K_A,0,val,core,rcsb-mmseqs2-30:76941_30
9A6V_B,0,train,core,rcsb-mmseqs2-30:80595_30
9A72_A,0,test,challenge,rcsb-mmseqs2-30:77372_30
9A74_A,0,test,core,rcsb-mmseqs2-30:53845_30
9A7K_B,0,train,core,rcsb-mmseqs2-30:54462_30
9A7V_A,0,train,challenge,rcsb-mmseqs2-30:31809_30
9A7Y_A,0,train,core,rcsb-mmseqs2-30:47220_30
9A7Y_B,0,train,core,rcsb-mmseqs2-30:43166_30
9B0L_P,1,train,core,rcsb-mmseqs2-30:209804_30
9B0X_Q,0,train,challenge,rcsb-mmseqs2-30:49675_30
9B2S_K,1,train,core,rcsb-mmseqs2-30:4732_30
9B7Y_A,1,train,core,rcsb-mmseqs2-30:73960_30
9BCT_G,1,train,core,rcsb-mmseqs2-30:12294_30
9BCT_J,1,train,core,rcsb-mmseqs2-30:11956_30
9BRY_f,0,test,core,rcsb-mmseqs2-30:4353_30
9BYQ_A,1,test,core,rcsb-mmseqs2-30:70076_30
9BZ0_f,1,test,core,rcsb-mmseqs2-30:19452_30
9C0I_A,1,test,core,rcsb-mmseqs2-30:26259_30
9C3S_A,1,train,core,rcsb-mmseqs2-30:20426_30
9C4C_E,1,train,core,rcsb-mmseqs2-30:4123_30
9C5G_B,1,test,core,rcsb-mmseqs2-30:21595_30
9C5Q_C,1,test,core,rcsb-mmseqs2-30:4702_30
9CAY_A,1,train,core,rcsb-mmseqs2-30:15412_30
9CB5_D,1,test,core,rcsb-mmseqs2-30:1_30
9CES_P,1,train,core,rcsb-mmseqs2-30:15432_30
9CEZ_P,1,train,core,rcsb-mmseqs2-30:15432_30
9CF0_C,1,train,core,rcsb-mmseqs2-30:6426_30
9CF0_P,1,train,core,rcsb-mmseqs2-30:15432_30
9CGC_o,0,train,core,rcsb-mmseqs2-30:866_30
9CIP_A,0,val,core,rcsb-mmseqs2-30:97088_30
9CJ6_A,1,validation_reserve,core,rcsb-mmseqs2-30:1964_30
9COP_J,0,train,challenge,rcsb-mmseqs2-30:1863_30
9COP_P,0,train,core,rcsb-mmseqs2-30:8310_30
9COP_x,0,train,core,rcsb-mmseqs2-30:11780_30
9CYY_0,0,train,core,rcsb-mmseqs2-30:35400_30
9D46_C,1,val,core,rcsb-mmseqs2-30:1263_30
9D4S_A,1,train,core,rcsb-mmseqs2-30:82903_30
9D5L_A,1,train,core,rcsb-mmseqs2-30:44984_30
9DBH_A,1,test,core,rcsb-mmseqs2-30:58567_30
9DIH_A,1,test,core,rcsb-mmseqs2-30:28811_30
9DQN_C,1,train,core,rcsb-mmseqs2-30:31069_30
9E2Y_7,1,train,core,rcsb-mmseqs2-30:1529_30
9E8Z_A,1,test,core,rcsb-mmseqs2-30:7723_30
9ECO_A,1,train,core,rcsb-mmseqs2-30:2949_30
9EFF_B,1,val,core,rcsb-mmseqs2-30:56843_30
9EFW_A,1,val,core,rcsb-mmseqs2-30:61810_30
9EL5_A,1,train,core,rcsb-mmseqs2-30:11959_30
9ENR_A,0,train,core,rcsb-mmseqs2-30:34049_30
9EO1_A,1,train,core,rcsb-mmseqs2-30:8286_30
9ERK_B,0,test,core,rcsb-mmseqs2-30:25216_30
9EZD_A,1,train,core,rcsb-mmseqs2-30:46536_30
9EZY_B,1,val,core,rcsb-mmseqs2-30:54382_30
9F09_A,0,train,core,rcsb-mmseqs2-30:21423_30
9F0Z_F,1,val,core,rcsb-mmseqs2-30:20002_30
9F0Z_H,1,val,core,rcsb-mmseqs2-30:6698_30
9F5Y_T,0,val,core,rcsb-mmseqs2-30:226_30
9F5Y_V,0,val,core,rcsb-mmseqs2-30:34366_30
9F5Y_W,0,val,core,rcsb-mmseqs2-30:34365_30
9F7D_A,1,train,core,rcsb-mmseqs2-30:8014_30
9F7L_O,1,train,core,rcsb-mmseqs2-30:8014_30
9FF4_B,1,val,core,rcsb-mmseqs2-30:6900_30
9FSO_Z,1,train,core,rcsb-mmseqs2-30:8407_30
9G0A_b,1,train,core,rcsb-mmseqs2-30:1603_30
9G0A_c,1,train,core,rcsb-mmseqs2-30:1037_30
9G7F_C,0,train,core,rcsb-mmseqs2-30:37766_30
9GAW_K,0,test,core,rcsb-mmseqs2-30:6249_30
9GC3_A,1,train,core,rcsb-mmseqs2-30:40285_30
9GC3_B,1,train,core,rcsb-mmseqs2-30:40434_30
9GC3_C,1,train,core,rcsb-mmseqs2-30:33483_30
9GD3_W,1,train,core,rcsb-mmseqs2-30:7620_30
9GMK_K,1,train,core,rcsb-mmseqs2-30:26189_30
9GO6_1,0,train,challenge,rcsb-mmseqs2-30:5162_30
9GO6_A,0,train,challenge,rcsb-mmseqs2-30:29387_30
9GO6_L,0,train,challenge,rcsb-mmseqs2-30:22530_30
9GPJ_A,1,train,core,rcsb-mmseqs2-30:3055_30
9GUI_A,1,train,core,rcsb-mmseqs2-30:10204_30
9GUW_N,1,test,core,rcsb-mmseqs2-30:16_30
9GUX_S,1,test,core,rcsb-mmseqs2-30:48_30
9GY4_F,0,val,core,rcsb-mmseqs2-30:20591_30
9GZM_B,1,train,core,rcsb-mmseqs2-30:12625_30
9H8W_A,0,test,core,rcsb-mmseqs2-30:15225_30
9HCF_6,0,val,core,rcsb-mmseqs2-30:1802_30
9HCF_M,0,val,core,rcsb-mmseqs2-30:1643_30
9HGI_A,1,test,core,rcsb-mmseqs2-30:38760_30
9HJT_A,1,train,core,rcsb-mmseqs2-30:31552_30
9HJT_F,1,train,core,rcsb-mmseqs2-30:6883_30
9HJU_D,1,train,core,rcsb-mmseqs2-30:28694_30
9HQX_B,1,val,core,rcsb-mmseqs2-30:28778_30
9HQX_d,1,val,core,rcsb-mmseqs2-30:73241_30
9HR5_C,1,train,core,rcsb-mmseqs2-30:55779_30
9HVO_O,1,train,core,rcsb-mmseqs2-30:6010_30
9I4I_Z,0,train,challenge,rcsb-mmseqs2-30:1008_30
9I86_A,1,train,core,rcsb-mmseqs2-30:93075_30
9IAD_A,1,test,core,rcsb-mmseqs2-30:267327_30
9IAN_F,0,train,core,rcsb-mmseqs2-30:48905_30
9IHF_P,1,train,core,rcsb-mmseqs2-30:1984_30
9IHR_1,0,train,core,rcsb-mmseqs2-30:12433_30
9ILP_A,0,train,core,rcsb-mmseqs2-30:64487_30
9IM1_E,1,train,challenge,rcsb-mmseqs2-30:7876_30
9IMR_A,0,train,core,rcsb-mmseqs2-30:10913_30
9IS6_H,0,train,core,rcsb-mmseqs2-30:4275_30
9ISN_F,1,train,core,rcsb-mmseqs2-30:20814_30
9ITJ_U,0,test,challenge,rcsb-mmseqs2-30:516_30
9IXM_B,1,train,core,rcsb-mmseqs2-30:75452_30
9IZP_A,1,train,core,rcsb-mmseqs2-30:33397_30
9J09_A,1,train,core,rcsb-mmseqs2-30:93979_30
9J13_A,0,val,core,rcsb-mmseqs2-30:6020_30
9J1M_0,0,train,challenge,rcsb-mmseqs2-30:2542_30
9J89_D,1,train,core,rcsb-mmseqs2-30:19590_30
9JFO_A,1,train,core,rcsb-mmseqs2-30:55466_30
9JG3_A,1,test,core,rcsb-mmseqs2-30:72935_30
9JH7_A,1,train,core,rcsb-mmseqs2-30:24459_30
9JT2_B,1,train,core,rcsb-mmseqs2-30:20087_30
9JXS_B,1,val,core,rcsb-mmseqs2-30:24428_30
9JXS_D,1,val,core,rcsb-mmseqs2-30:27240_30
9JYZ_P,0,train,challenge,rcsb-mmseqs2-30:19978_30
9K2G_Q,1,train,core,rcsb-mmseqs2-30:5955_30
9K9T_A,1,val,core,rcsb-mmseqs2-30:8504_30
9KBH_B,1,train,core,rcsb-mmseqs2-30:6893_30
9KHY_1,0,train,challenge,rcsb-mmseqs2-30:70458_30
9KI1_a,0,test,challenge,rcsb-mmseqs2-30:100204_30
9L22_L,1,train,core,rcsb-mmseqs2-30:24094_30
9L55_B,1,val,core,rcsb-mmseqs2-30:27474_30
9LC1_A,0,train,core,rcsb-mmseqs2-30:21103_30
9LGI_A,1,val,core,rcsb-mmseqs2-30:27723_30
9LLQ_B,1,train,core,rcsb-mmseqs2-30:68031_30
9LM3_E,1,train,core,rcsb-mmseqs2-30:41225_30
9LOL_A,0,val,core,rcsb-mmseqs2-30:12961_30
9LPZ_A,0,train,core,rcsb-mmseqs2-30:5625_30
9LW1_A,0,val,core,rcsb-mmseqs2-30:12151_30
9M7W_B,0,test,core,rcsb-mmseqs2-30:13550_30
9M7Y_F,1,val,challenge,rcsb-mmseqs2-30:181154_30
9MKY_A,0,train,challenge,rcsb-mmseqs2-30:3931_30
9MMI_A,0,train,core,rcsb-mmseqs2-30:8574_30
9MN6_E,1,train,core,rcsb-mmseqs2-30:6437_30
9MPP_M,1,train,core,rcsb-mmseqs2-30:3247_30
9MRD_A,1,val,core,rcsb-mmseqs2-30:31642_30
9MRG_A,0,val,core,rcsb-mmseqs2-30:40115_30
9MSG_M,1,val,core,rcsb-mmseqs2-30:4213_30
9MTY_B,1,train,core,rcsb-mmseqs2-30:116927_30
9MVY_A,1,train,core,rcsb-mmseqs2-30:14837_30
9N81_M,1,test,core,rcsb-mmseqs2-30:1088_30
9N82_F,1,train,challenge,rcsb-mmseqs2-30:4976_30
9N82_b,1,train,core,rcsb-mmseqs2-30:2746_30
9N9J_N,0,test,core,rcsb-mmseqs2-30:10306_30
9NP6_A,1,train,core,rcsb-mmseqs2-30:29565_30
9NQU_K,1,val,core,rcsb-mmseqs2-30:16842_30
9NVU_P,1,train,core,rcsb-mmseqs2-30:16577_30
9NYI_A,1,test,core,rcsb-mmseqs2-30:114359_30
9NYU_A,0,val,core,rcsb-mmseqs2-30:40116_30
9OA5_A,0,train,core,rcsb-mmseqs2-30:3355_30
9OM4_A,1,test,core,rcsb-mmseqs2-30:127031_30
9P1D_E,1,test,core,rcsb-mmseqs2-30:14806_30
9P8U_A,1,val,core,rcsb-mmseqs2-30:35328_30
9PFN_B,1,test,challenge,rcsb-mmseqs2-30:40512_30
9PXG_B,0,train,core,rcsb-mmseqs2-30:1699_30
9PYM_A,0,train,core,rcsb-mmseqs2-30:8510_30
9Q9H_A,1,train,core,rcsb-mmseqs2-30:11935_30
9Q9H_E,1,train,core,rcsb-mmseqs2-30:9150_30
9QTQ_J,0,val,core,rcsb-mmseqs2-30:17972_30
9QXR_A,1,train,challenge,rcsb-mmseqs2-30:17097_30
9QXR_C,1,train,core,rcsb-mmseqs2-30:18977_30
9QXR_E,1,train,challenge,rcsb-mmseqs2-30:17318_30
9R35_B,1,train,core,rcsb-mmseqs2-30:68792_30
9RD0_B,0,test,core,rcsb-mmseqs2-30:47810_30
9RJS_A,1,train,core,rcsb-mmseqs2-30:47395_30
9RJS_C,1,train,core,rcsb-mmseqs2-30:47393_30
9RY7_A,0,train,core,rcsb-mmseqs2-30:4348_30
9S5U_D,0,train,challenge,rcsb-mmseqs2-30:22746_30
9S97_A,0,train,core,rcsb-mmseqs2-30:38333_30
9S9B_A,0,train,core,rcsb-mmseqs2-30:32725_30
9SI9_L,1,test,challenge,rcsb-mmseqs2-30:9746_30
9TZ9_j,0,train,core,rcsb-mmseqs2-30:67_30
9U6F_H,0,train,core,rcsb-mmseqs2-30:4230_30
9UB7_A,0,test,core,rcsb-mmseqs2-30:28679_30
9URH_A,1,test,core,rcsb-mmseqs2-30:4135_30
9UV2_A,0,train,core,rcsb-mmseqs2-30:2191_30
9UZO_E,0,train,challenge,rcsb-mmseqs2-30:49444_30
9UZO_F,0,train,challenge,rcsb-mmseqs2-30:49445_30
9UZO_J,0,train,core,rcsb-mmseqs2-30:63378_30
9VKR_d,0,val,core,rcsb-mmseqs2-30:1530_30
9VWA_A,0,test,core,rcsb-mmseqs2-30:49930_30
9WNO_A,0,train,core,rcsb-mmseqs2-30:2730_30
9WNO_B,0,train,core,rcsb-mmseqs2-30:29036_30
9X3O_A,0,train,core,rcsb-mmseqs2-30:28540_30
9X3O_E,0,train,core,rcsb-mmseqs2-30:28539_30
9X3O_F,0,train,core,rcsb-mmseqs2-30:29485_30
9X3P_l,0,val,core,rcsb-mmseqs2-30:64452_30
9X3Q_D,0,test,core,rcsb-mmseqs2-30:25292_30
9X3R_G,0,train,core,rcsb-mmseqs2-30:19268_30
9YD7_A,0,train,core,rcsb-mmseqs2-30:1462_30
